"","Austria","Belgium","Bulgaria","Croatia","Cyprus","Czech Republic","Denmark","Estonia","Finland","France","Germany","Greece","Hungary","Iceland","Ireland","Italy","Latvia","Lithuania","Luxembourg","Malta","Netherlands","Norway","Poland","Portugal","Romania","Slovakia","Slovenia","Spain","Sweden","Switzerland","UK"
"pla_1995",0.204049881376745,NA,0.0885135135135135,0.00987305984808057,0.028051021511188,0.328921009255737,0.104137931034483,0.0433678870754301,0.140861574826415,0.0283561621382404,0.158384137815314,0.00933199454380115,0.0853262388476835,0.00123543689320388,0.0661148264086511,0.0186093243596662,0.0492692819766542,0.0671813252458414,NA,NA,0.0732956186807896,0.00298540784565182,0.235576308046565,0.235346801755695,0.0221476510067114,0.152342443401999,0.0198065296251511,0.0428565922499926,0.174160514058028,0.0428671175060347,0.103526127827265
"pla_1996",0.203385829587859,NA,0.0876216216216216,0.00975145617839747,0.0283990919900551,0.328815772790668,0.104137931034483,0.0434322893692104,0.143089850790368,0.0284617920293141,0.158459645394038,0.00941361018490452,0.0853262388476835,0.00135514563106796,0.0685128059191804,0.0188303334668569,0.0493884880948695,0.068027448457556,NA,NA,0.0737332691381801,0.00298540784565182,0.235576308046565,0.237461182144654,0.0221476510067114,0.152674688965939,0.0204788391777509,0.0437384248964788,0.178378515751246,0.0426103991752076,0.104248594064283
"pla_1997",0.202721777798972,NA,0.0867297297297297,0.00962985250871436,0.0287471624689223,0.328710536325599,0.104137931034483,0.0434966916629907,0.145318126754321,0.0285674219203878,0.158535152972761,0.00949522582600788,0.0853262388476835,0.00147485436893204,0.0709107854297097,0.0190513425740477,0.0495076942130848,0.0688735716692706,NA,NA,0.0741709195955705,0.00298540784565182,0.235576308046565,0.239575562533613,0.0221476510067114,0.15300693452988,0.0211511487303507,0.044620257542965,0.182596517444465,0.0423536808443805,0.104971060301301
"pla_1998",0.202057726010086,NA,0.0858378378378378,0.00950824883903126,0.0290952329477894,0.32860529986053,0.104137931034483,0.0435610939567711,0.147546402718274,0.0286730518114616,0.158610660551485,0.00957684146711125,0.0853262388476835,0.00159456310679612,0.0733087649402391,0.0192723516812384,0.0496269003313001,0.0697196948809852,NA,NA,0.074608570052961,0.00298540784565182,0.235576308046565,0.241689942922573,0.0221476510067114,0.15333918009382,0.0218234582829504,0.0455020901894512,0.186814519137683,0.0420969625135534,0.105693526538319
"pla_1999",0.2013936742212,NA,0.0849459459459459,0.00938664516934815,0.0294433034266566,0.328500063395461,0.104137931034483,0.0436254962505514,0.149774678682228,0.0287786817025353,0.158686168130209,0.00965845710821461,0.0853262388476835,0.00171427184466019,0.0757067444507684,0.0194933607884291,0.0497461064495154,0.0705658180926998,NA,NA,0.0750462205103515,0.00298540784565182,0.235576308046565,0.243804323311532,0.0221476510067114,0.153671425657761,0.0224957678355502,0.0463839228359374,0.191032520830901,0.0418402441827263,0.106415992775338
"pla_2000",0.200729622432313,0.133606288896168,0.0840540540540541,0.00926504149966505,0.0297913739055237,0.328394826930392,0.104137931034483,0.0436898985443317,0.152002954646181,0.028884311593609,0.158761675708932,0.00974007274931797,0.0853262388476835,0.00183398058252427,0.0781047239612977,0.0197143698956199,0.0498653125677307,0.0714119413044144,0.108108108108108,NA,0.0754838709677419,0.00298540784565182,0.235576308046565,0.245918703700491,0.0221476510067114,0.154003671221701,0.0231680773881499,0.0472657554824236,0.19525052252412,0.0415835258518992,0.107138459012356
"pla_2001",0.200677165917572,0.133556174254831,0.083009009009009,0.00918828698920214,0.0301297157064101,0.328136046659059,0.104137931034483,0.0438793559770622,0.157214448219826,0.0297712384376246,0.158838581576151,0.00981865716883904,0.0853262388476835,0.00197388349514563,0.0793947068867388,0.0198426518444461,0.0511898937981856,0.0724772539288668,0.108880308880309,NA,0.0759424650938854,0.00298540784565182,0.235576308046565,0.245419926788224,0.0221979865771812,0.153720579237202,0.0241015719467956,0.0476712423532667,0.199343630492909,0.0413130028561125,0.107569475801486
"pla_2002",0.20062470940283,0.133506059613495,0.081963963963964,0.00911153247873923,0.0304680575072965,0.327877266387727,0.104137931034483,0.0440688134097927,0.16242594179347,0.0306581652816403,0.158915487443369,0.00989724158836011,0.0853262388476835,0.00211378640776699,0.0806846898121799,0.0199709337932724,0.0525144750286404,0.0735425665533192,0.10965250965251,NA,0.0764010592200289,0.00298540784565182,0.235576308046565,0.244921149875956,0.022248322147651,0.153437487252702,0.0250350665054414,0.0480767292241098,0.203436738461698,0.0410424798603259,0.108000492590616
"pla_2003",0.200572252888089,0.133455944972159,0.0809189189189189,0.00903477796827632,0.0308063993081829,0.327618486116394,0.104137931034483,0.0442582708425232,0.167637435367115,0.0315450921256559,0.158992393310588,0.00997582600788118,0.0853262388476835,0.00225368932038835,0.0819746727376209,0.0200992157420987,0.0538390562590953,0.0746078791777716,0.11042471042471,NA,0.0768596533461724,0.00298540784565182,0.235576308046565,0.244422372963689,0.0222986577181208,0.153154395268203,0.0259685610640871,0.0484822160949529,0.207529846430487,0.0407719568645392,0.108431509379746
"pla_2004",0.200519796373347,0.133405830330822,0.0798738738738739,0.00895802345781341,0.0311447411090693,0.327359705845062,0.104137931034483,0.0444477282752536,0.172848928940759,0.0324320189696715,0.159069299177806,0.0100544104274022,0.0853262388476835,0.00239359223300971,0.083264655663062,0.0202274976909249,0.0551636374895501,0.0756731918022241,0.111196911196911,NA,0.0773182474723158,0.00298540784565182,0.235576308046565,0.243923596051422,0.0223489932885906,0.152871303283704,0.0269020556227328,0.048887702965796,0.211622954399276,0.0405014338687525,0.108862526168876
"pla_2005",0.200467339858606,0.133355715689486,0.0788288288288288,0.00888126894735049,0.0314830829099557,0.327100925573729,0.104137931034483,0.0446371857079841,0.178060422514404,0.0333189458136871,0.159146205045025,0.0101329948469233,0.0853262388476835,0.00253349514563107,0.0845546385885031,0.0203557796397512,0.056488218720005,0.0767385044266765,0.111969111969112,NA,0.0777768415984593,0.00298540784565182,0.235576308046565,0.243424819139154,0.0223993288590604,0.152588211299205,0.0278355501813785,0.0492931898366391,0.215716062368066,0.0402309108729658,0.109293542958007
"pla_2006",0.200414883343864,0.133305601048149,0.0777837837837838,0.00880451443688758,0.0318214247108421,0.326842145302396,0.104137931034483,0.0448266431407146,0.183271916088048,0.0342058726577027,0.159223110912243,0.0102115792664444,0.0853262388476835,0.00267339805825243,0.0858446215139442,0.0204840615885774,0.0578127999504598,0.0778038170511289,0.112741312741313,NA,0.0782354357246028,0.00298540784565182,0.235576308046565,0.242926042226887,0.0224496644295302,0.152305119314705,0.0287690447400242,0.0496986767074822,0.219809170336855,0.0399603878771792,0.109724559747137
"pla_2007",0.200362426829123,0.133255486406813,0.0767387387387387,0.00872775992642467,0.0321597665117285,0.326583365031064,0.104137931034483,0.0450161005734451,0.188483409661693,0.0350927995017183,0.159300016779462,0.0102901636859654,0.0853262388476835,0.00281330097087379,0.0871346044393853,0.0206123435374037,0.0591373811809146,0.0788691296755813,0.113513513513514,NA,0.0786940298507463,0.00298540784565182,0.235576308046565,0.24242726531462,0.0225,0.152022027330206,0.0297025392986699,0.0501041635783253,0.223902278305644,0.0396898648813925,0.110155576536267
"pla_2008",0.200309970314381,0.133205371765477,0.0756936936936937,0.00865100541596176,0.0324981083126148,0.326324584759731,0.104137931034483,0.0452055580061756,0.193694903235338,0.0359797263457339,0.15937692264668,0.0103687481054865,0.0853262388476835,0.00295320388349515,0.0884245873648264,0.02074062548623,0.0604619624113695,0.0799344423000337,0.114285714285714,NA,0.0791526239768897,0.00298540784565182,0.235576308046565,0.241928488402353,0.0225503355704698,0.151738935345707,0.0306360338573156,0.0505096504491684,0.227995386274433,0.0394193418856058,0.110586593325397
"pla_2009",0.20025751379964,0.13315525712414,0.0746486486486486,0.00857425090549885,0.0328364501135012,0.326065804488399,0.104137931034483,0.045395015438906,0.198906396808982,0.0368666531897495,0.159453828513899,0.0104473325250076,0.0853262388476835,0.00309310679611651,0.0897145702902675,0.0208689074350562,0.0617865436418243,0.0809997549244861,0.115057915057915,NA,0.0796112181030332,0.00298540784565182,0.235576308046565,0.241429711490085,0.0226006711409396,0.151455843361207,0.0315695284159613,0.0509151373200115,0.232088494243223,0.0391488188898192,0.111017610114527
"pla_2010",0.200205057284898,0.133105142482804,0.0736036036036036,0.00849749639503594,0.0331747919143876,0.325807024217066,0.104137931034483,0.0455844728716365,0.204117890382627,0.0377535800337651,0.159530734381118,0.0105259169445286,0.0853262388476835,0.00323300970873786,0.0910045532157086,0.0209971893838825,0.0631111248722792,0.0820650675489385,0.115830115830116,NA,0.0800698122291767,0.00298540784565182,0.235576308046565,0.240930934577818,0.0226510067114094,0.151172751376708,0.032503022974607,0.0513206241908545,0.236181602212012,0.0388782958940325,0.111448626903657
"pla_2011",0.200090606707281,0.135190304618408,0.0737297297297297,0.00849749639503594,0.0332742406226354,0.325396221630531,0.104743243243243,0.0459161887957653,0.206834451174472,0.0384347107106888,0.159558700151015,0.0105259169445286,0.0853049553907342,0.00329669902912621,0.0915230506545248,0.0210328103843824,0.0640053255720345,0.0835738136813406,0.115830115830116,NA,0.0796986037554165,0.00294906375013954,0.235576308046565,0.241668256969865,0.0261450503355705,0.151402814603304,0.0303448609431681,0.0514117030843883,0.239001172657456,0.0385963901043318,0.112236771889496
"pla_2012",0.199976156129663,0.137275466754012,0.0738558558558559,0.00849749639503594,0.0333736893308831,0.324985419043996,0.105348555452004,0.0462479047198941,0.209551011966317,0.0391158413876125,0.159586665920913,0.0105259169445286,0.0852836719337848,0.00336038834951456,0.0920415480933409,0.0210684313848823,0.06489952627179,0.0850825598137426,0.115830115830116,NA,0.0793273952816562,0.00291271965462725,0.235576308046565,0.242405579361913,0.0296390939597315,0.1516328778299,0.0281866989117291,0.0515027819779221,0.2418207431029,0.0383144843146311,0.113024916875334
"pla_2013",0.199861705552045,0.139360628889617,0.073981981981982,0.00849749639503594,0.0334731380391309,0.324574616457462,0.105953867660764,0.0465796206440229,0.212267572758162,0.0397969720645362,0.15961463169081,0.0105259169445286,0.0852623884768354,0.00342407766990291,0.0925600455321571,0.0211040523853822,0.0657937269715453,0.0865913059461447,0.115830115830116,NA,0.078956186807896,0.00287637555911497,0.235576308046565,0.24314290175396,0.0331331375838926,0.151862941056496,0.0260285368802902,0.0515938608714558,0.244640313548344,0.0380325785249304,0.113813061861172
"pla_2014",0.199747254974427,0.141445791025221,0.0741081081081081,0.00849749639503594,0.0335725867473787,0.324163813870927,0.106559179869525,0.0469113365681517,0.214984133550007,0.0404781027414599,0.159642597460708,0.0105259169445286,0.0852411050198861,0.00348776699029126,0.0930785429709732,0.021139673385882,0.0666879276713007,0.0881000520785467,0.115830115830116,NA,0.0785849783341358,0.00284003146360269,0.235576308046565,0.243880224146007,0.0366271812080537,0.152093004283092,0.0238703748488513,0.0516849397649896,0.247459883993789,0.0377506727352297,0.11460120684701
"pla_2015",0.19963280439681,0.143530953160825,0.0742342342342342,0.00849749639503594,0.0336720354556264,0.323753011284392,0.107164492078285,0.0472430524922806,0.217700694341853,0.0411592334183836,0.159670563230606,0.0105259169445286,0.0852198215629367,0.00355145631067961,0.0935970404097894,0.0211752943863819,0.0675821283710561,0.0896087982109487,0.115830115830116,NA,0.0782137698603755,0.0028036873680904,0.235576308046565,0.244617546538055,0.0401212248322148,0.152323067509688,0.0217122128174123,0.0517760186585233,0.250279454439233,0.037468766945529,0.115389351832848
"pla_2016",0.199561272785799,0.143530953160825,0.0736036036036036,0.00849636097328353,0.0348827153821209,0.323326993787245,0.10579450139795,0.0472474636082929,0.217700694341853,0.041796655174863,0.159670563230606,0.0105259169445286,0.0848822960335376,0.00359611650485437,0.0939114968696642,0.0212107167567675,0.0684769483233737,0.0912783751493429,0.115830115830116,0.0009375,0.0785363505055368,0.0028036873680904,0.235576308046565,0.244617546538055,0.0375448825503356,0.152402610646543,0.0218863361547763,0.051068615533616,0.250033451648691,0.037190251775292,0.115553548704897
"pla_2017",0.199489741174787,0.143530953160825,0.0727027027027027,0.00831923517990758,0.0352394335747487,0.322989729935337,0.103343429636533,0.0475827084252316,0.217700694341853,0.0424340769313424,0.159670563230606,0.0105259169445286,0.0846350639578631,0.00366116504854369,0.094225953329539,0.0212461391271531,0.0693717682756912,0.0925680850412033,0.115830115830116,0.00125,0.0788589311506981,0.0028036873680904,0.235576308046565,0.244617546538055,0.0375448825503356,0.152669794003671,0.0220604594921403,0.0511259351497722,0.25342072084154,0.0369093147340095,0.115758794794959
"pla_2018",0.199418209563776,0.143530953160825,0.0718018018018018,0.00814210938653163,0.0352934817857529,0.322652466083428,0.100899347623486,0.0475827084252316,0.217700694341853,0.0430532866376367,0.159670563230606,0.0105259169445286,0.0850112866817156,0.00372135922330097,0.0947951052931133,0.0212815614975386,0.0702665882280088,0.0926691786906841,0.115830115830116,0.00125,0.079179104477612,0.0028036873680904,0.235576308046565,0.244617546538055,0.0375448825503356,0.152669794003671,0.0222345828295042,0.0511484676885371,0.256694450284908,0.0366307995637726,0.116128237757071
"pla_2019",0.199346677952765,0.143530953160825,0.0709009009009009,0.00796498359315568,0.0353475299967571,0.322313934322303,0.098450605778192,0.0475827084252316,0.217700694341853,0.0436907083941161,0.159670563230606,0.0105259169445286,0.084899494786628,0.00378058252427184,0.0953642572566875,0.0213169838679242,0.0711614081803263,0.0931286952792329,0.115830115830116,0.00125,0.0795016851227732,0.0028036873680904,0.235576308046565,0.244617546538055,0.0375448825503356,0.152669794003671,0.0219250302297461,0.0511713955349996,0.259987103019857,0.0363522843935356,0.116497680719182
"for_mean",0.457669601670484,0.223528930078419,0.318371705038372,0.215328739568313,0.183733690451883,0.335728936858121,0.134067645231438,0.505608125275695,0.657924979344835,0.28521952501759,0.317912282773293,0.277904241464866,0.21011646979668,0.00330942107155699,0.0910212588798246,0.282482129726799,0.510073567204384,0.318757467144564,0.339972745855099,0.0109722222222222,0.0869814458175074,0.314590644818289,0.292694815193856,0.357988896149667,0.272177060029828,0.389587718403698,0.596391197097944,0.337266103206787,0.531565072563888,0.292216950526548,0.122213404242057
"nat_mean",0.255898134570389,0.0878085200670507,0.236881881881882,0.206241685420049,0.153089960244538,0.00881140906977727,0.0334289194366781,0.460873912659903,0.486251778313991,0.252244584596288,0.158956141386646,0.2679956647918,0.13489411858381,0.00107457749011147,0.0119113113682835,0.262643879623775,0.453535684428894,0.242389817112398,0.226640926640927,0.0109375,0.0106988355712477,0.311367750422596,0.0656901624664193,0.1179555190589,0.247322256400696,0.237133115779455,0.571616735187424,0.290028334045253,0.325393708210061,0.251481841981472,0.0141209309962645
"pla_mean",0.201771467100095,0.135720410011368,0.0814898231564898,0.00908703461900923,0.0306419326038827,0.326917527788344,0.104535570052811,0.0447342126157918,0.171673243490203,0.0329749404213014,0.158956141386646,0.00990853008206752,0.085297972378484,0.00223484358144552,0.0791100413162166,0.019838250103024,0.05653788277549,0.0763677419354839,0.113331819214172,0.0009375,0.0762826102462597,0.0029584862934205,0.235576308046565,0.240033377090767,0.0248548036291325,0.152454602624244,0.02477446191052,0.0472377691615341,0.206171364353827,0.0407351085450759,0.108092473245792
"d_for",0.00102154118161873,0.00222738765819527,0.00684375706597935,0.00159067227096511,0.00240094902410619,0.000664918220564684,0.00554613530470776,0.00404547205225667,0.000586756091388614,0.00650290970149688,0.000435265319887476,0.00716038022144839,0.00545484712164396,0.0435260534154269,0.0179890131584403,0.00814628000935025,0.00304803360786081,0.00547143945163747,0.00155483185200259,NA,0.00270095998885986,NA,0.00249180484305776,-0.00116387726872335,0.00288883691098586,0.00057522666817279,0.00162932185413938,0.0106820287106506,-0.000137326327717974,0.00328761759733689,0.00474863660374834
