"Domain.Code","Domain","Area.Code..FAO.","Area","Element.Code","Element","Item.Code","Item","Year.Code","Year","Unit","Value","Flag","Flag.Description"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2004,2004,"1000 ha",56.0879,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2005,2005,"1000 ha",56.8378,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2006,2006,"1000 ha",57.3028,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2007,2007,"1000 ha",58.0236,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2008,2008,"1000 ha",58.6979,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2009,2009,"1000 ha",59.2152,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2010,2010,"1000 ha",59.7268,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2011,2011,"1000 ha",60.372,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2012,2012,"1000 ha",61.18,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2013,2013,"1000 ha",63.2377,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2014,2014,"1000 ha",68.2368,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2015,2015,"1000 ha",70.3003,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2016,2016,"1000 ha",70.5503,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2017,2017,"1000 ha",70.9804,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2018,2018,"1000 ha",71.1722,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2019,2019,"1000 ha",71.3117,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6974,"Tree-covered areas",1992,1992,"1000 ha",2552.933,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6974,"Tree-covered areas",1993,1993,"1000 ha",2553.04,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6974,"Tree-covered areas",1994,1994,"1000 ha",2553.1373,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6974,"Tree-covered areas",1995,1995,"1000 ha",2547.0636,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6974,"Tree-covered areas",1996,1996,"1000 ha",2545.2314,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6974,"Tree-covered areas",1997,1997,"1000 ha",2539.9608,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6974,"Tree-covered areas",1998,1998,"1000 ha",2525.8895,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6974,"Tree-covered areas",1999,1999,"1000 ha",2454.5975,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2000,2000,"1000 ha",2426.4704,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2001,2001,"1000 ha",2425.1749,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2002,2002,"1000 ha",2420.4227,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2003,2003,"1000 ha",2422.9067,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2004,2004,"1000 ha",2424.1305,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2005,2005,"1000 ha",2425.7686,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2006,2006,"1000 ha",2426.3987,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2007,2007,"1000 ha",2428.5215,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2008,2008,"1000 ha",2434.7699,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2009,2009,"1000 ha",2440.7234,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2010,2010,"1000 ha",2439.8275,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2011,2011,"1000 ha",2437.674,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2012,2012,"1000 ha",2435.5849,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2013,2013,"1000 ha",2438.4669,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2014,2014,"1000 ha",2441.2396,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2015,2015,"1000 ha",2441.5818,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2016,2016,"1000 ha",2438.4014,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2017,2017,"1000 ha",2433.3156,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2018,2018,"1000 ha",2423.4272,"FC","Calculated data"
"LC","Land Cover",98,"Croatia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2019,2019,"1000 ha",2419.5361,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1993,1993,"1000 ha",130.5619,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1994,1994,"1000 ha",133.1486,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1995,1995,"1000 ha",136.0201,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1996,1996,"1000 ha",139.2578,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1997,1997,"1000 ha",143.507,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1998,1998,"1000 ha",148.849,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1999,1999,"1000 ha",154.3479,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2000,2000,"1000 ha",161.1315,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2001,2001,"1000 ha",174.687,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2002,2002,"1000 ha",194.7122,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2003,2003,"1000 ha",222.0034,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2004,2004,"1000 ha",256.5548,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2005,2005,"1000 ha",256.7874,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2006,2006,"1000 ha",257.0141,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2007,2007,"1000 ha",257.3279,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2008,2008,"1000 ha",260.4146,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2009,2009,"1000 ha",260.4843,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2010,2010,"1000 ha",260.6006,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2011,2011,"1000 ha",260.7052,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2012,2012,"1000 ha",261.3504,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2013,2013,"1000 ha",261.3737,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2014,2014,"1000 ha",261.4318,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2015,2015,"1000 ha",261.5306,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2016,2016,"1000 ha",261.7341,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2017,2017,"1000 ha",261.8678,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2018,2018,"1000 ha",261.9608,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2019,2019,"1000 ha",262.3212,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6974,"Tree-covered areas",1993,1993,"1000 ha",2759.9196,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6974,"Tree-covered areas",1994,1994,"1000 ha",2760.1304,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6974,"Tree-covered areas",1995,1995,"1000 ha",2765.8436,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6974,"Tree-covered areas",1996,1996,"1000 ha",2780.6586,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6974,"Tree-covered areas",1997,1997,"1000 ha",2780.3207,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6974,"Tree-covered areas",1998,1998,"1000 ha",2787.6817,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6974,"Tree-covered areas",1999,1999,"1000 ha",2788.8217,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6974,"Tree-covered areas",2000,2000,"1000 ha",2793.4902,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6974,"Tree-covered areas",2001,2001,"1000 ha",2787.2027,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6974,"Tree-covered areas",2002,2002,"1000 ha",2785.6332,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6974,"Tree-covered areas",2003,2003,"1000 ha",2786.1134,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6974,"Tree-covered areas",2004,2004,"1000 ha",2785.3255,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6974,"Tree-covered areas",2005,2005,"1000 ha",2783.5348,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6974,"Tree-covered areas",2006,2006,"1000 ha",2784.9489,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6974,"Tree-covered areas",2007,2007,"1000 ha",2781.896,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6974,"Tree-covered areas",2008,2008,"1000 ha",2772.8171,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6974,"Tree-covered areas",2009,2009,"1000 ha",2773.1818,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6974,"Tree-covered areas",2010,2010,"1000 ha",2767.2922,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6974,"Tree-covered areas",2011,2011,"1000 ha",2763.8177,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6974,"Tree-covered areas",2012,2012,"1000 ha",2759.6212,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6974,"Tree-covered areas",2013,2013,"1000 ha",2757.8429,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6974,"Tree-covered areas",2014,2014,"1000 ha",2747.9378,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6974,"Tree-covered areas",2015,2015,"1000 ha",2747.8696,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6974,"Tree-covered areas",2016,2016,"1000 ha",2750.8531,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6974,"Tree-covered areas",2017,2017,"1000 ha",2743.262,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6974,"Tree-covered areas",2018,2018,"1000 ha",2726.435,"FC","Calculated data"
"LC","Land Cover",167,"Czech Republic",5008,"Area from CCI_LC",6974,"Tree-covered areas",2019,2019,"1000 ha",2721.2903,"FC","Calculated data"
"LC","Land Cover",54,"Denmark",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1992,1992,"1000 ha",75.3168,"FC","Calculated data"
"LC","Land Cover",54,"Denmark",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1993,1993,"1000 ha",77.2699,"FC","Calculated data"
"LC","Land Cover",54,"Denmark",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1994,1994,"1000 ha",79.1184,"FC","Calculated data"
"LC","Land Cover",54,"Denmark",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1995,1995,"1000 ha",81.0715,"FC","Calculated data"
"LC","Land Cover",54,"Denmark",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1996,1996,"1000 ha",82.9665,"FC","Calculated data"
"LC","Land Cover",54,"Denmark",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1997,1997,"1000 ha",84.5882,"FC","Calculated data"
"LC","Land Cover",54,"Denmark",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1998,1998,"1000 ha",86.5762,"FC","Calculated data"
"LC","Land Cover",54,"Denmark",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1999,1999,"1000 ha",88.1108,"FC","Calculated data"
"LC","Land Cover",54,"Denmark",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2000,2000,"1000 ha",89.6338,"FC","Calculated data"
"LC","Land Cover",54,"Denmark",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2001,2001,"1000 ha",97.6903,"FC","Calculated data"
"LC","Land Cover",54,"Denmark",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2002,2002,"1000 ha",105.5783,"FC","Calculated data"
"LC","Land Cover",54,"Denmark",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2003,2003,"1000 ha",111.7574,"FC","Calculated data"
"LC","Land Cover",54,"Denmark",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2004,2004,"1000 ha",117.3202,"FC","Calculated data"
"LC","Land Cover",54,"Denmark",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2005,2005,"1000 ha",121.0346,"FC","Calculated data"
"LC","Land Cover",54,"Denmark",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2006,2006,"1000 ha",122.639,"FC","Calculated data"
"LC","Land Cover",54,"Denmark",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2007,2007,"1000 ha",123.7376,"FC","Calculated data"
"LC","Land Cover",54,"Denmark",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2008,2008,"1000 ha",124.7083,"FC","Calculated data"
"LC","Land Cover",54,"Denmark",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2009,2009,"1000 ha",125.2838,"FC","Calculated data"
"LC","Land Cover",54,"Denmark",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2010,2010,"1000 ha",125.743,"FC","Calculated data"
"LC","Land Cover",54,"Denmark",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2011,2011,"1000 ha",126.0162,"FC","Calculated data"
"LC","Land Cover",54,"Denmark",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2012,2012,"1000 ha",126.3476,"FC","Calculated data"
"LC","Land Cover",54,"Denmark",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2013,2013,"1000 ha",126.5336,"FC","Calculated data"
"LC","Land Cover",54,"Denmark",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2014,2014,"1000 ha",126.8823,"FC","Calculated data"
"LC","Land Cover",54,"Denmark",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2015,2015,"1000 ha",127.0451,"FC","Calculated data"
"LC","Land Cover",54,"Denmark",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2016,2016,"1000 ha",127.2369,"FC","Calculated data"
