DATAFLOW,LAST UPDATE,freq,indic_ag,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,MT,2017,38.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,MT,2018,40.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,MT,2019,41.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,NL,2005,38.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,NL,2006,39.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,NL,2007,37.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,NL,2008,34.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,NL,2009,32.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,NL,2010,33.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,NL,2011,32.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,NL,2012,27.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,NL,2013,24.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,NL,2014,24.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,NL,2015,24.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,NL,2016,21.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,NL,2017,22,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,NL,2018,22.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,NL,2019,22.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PL,2005,28.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PL,2006,24.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PL,2007,22.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PL,2008,26.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PL,2009,36.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PL,2010,33.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PL,2011,34.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PL,2012,36.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PL,2013,34.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PL,2014,32.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PL,2015,34.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PL,2016,34.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PL,2017,33.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PL,2018,33.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PL,2019,34.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PT,2005,23,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PT,2006,28.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PT,2007,28.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PT,2008,34.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PT,2009,33.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PT,2010,33.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PT,2011,37.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PT,2012,30.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PT,2013,34.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PT,2014,32.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PT,2015,32.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PT,2016,32,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PT,2017,28.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PT,2018,28.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,PT,2019,28.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,RO,2007,32.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,RO,2008,38.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,RO,2009,46.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,RO,2010,33.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,RO,2011,33,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,RO,2012,38.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,RO,2013,32.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,RO,2014,29,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,RO,2015,19.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,RO,2016,16.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,RO,2017,16,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,RO,2018,9.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,RO,2019,7.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SE,2005,30,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SE,2006,28.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SE,2007,30,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SE,2008,37.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SE,2009,35.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SE,2010,32.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SE,2011,34,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SE,2012,28.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SE,2013,29.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SE,2014,25.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SE,2015,28.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SE,2016,28.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SE,2017,30.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SE,2018,34.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SE,2019,32.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SI,2005,27.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SI,2006,26.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SI,2007,26.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SI,2008,28.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SI,2009,26.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SI,2010,33.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SI,2011,29.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SI,2012,30.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SI,2013,29.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SI,2014,32.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SI,2015,36.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SI,2016,35.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SI,2017,34.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SI,2018,37.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SI,2019,35.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SK,2005,37.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SK,2006,30.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SK,2007,21.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SK,2008,21.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SK,2009,32.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SK,2010,33.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SK,2011,27,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SK,2012,25.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SK,2013,23.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SK,2014,23.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SK,2015,27.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SK,2016,24.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SK,2017,22.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SK,2018,23.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,SK,2019,24.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,UK,2005,24.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,UK,2006,25.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,UK,2007,28.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,UK,2008,36.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,UK,2009,33.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,UK,2010,33.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,UK,2011,34,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,UK,2012,34.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,UK,2013,36.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,UK,2014,35.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,UK,2015,34.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,UK,2016,32.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,UK,2017,32.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,UK,2018,34.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,LOW_INP,PC_AREA,UK,2019,34.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,AT,2005,40,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,AT,2006,35.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,AT,2007,35.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,AT,2008,33.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,AT,2009,35.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,AT,2010,33.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,AT,2011,35.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,AT,2012,30.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,AT,2013,28.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,AT,2014,27.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,AT,2015,29.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,AT,2016,27.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,AT,2017,26.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,AT,2018,28.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,AT,2019,25.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,BE,2005,39.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,BE,2006,38.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,BE,2007,35.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,BE,2008,33.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,BE,2009,35.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,BE,2010,33.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,BE,2011,34.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,BE,2012,36.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,BE,2013,33.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,BE,2014,29.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,BE,2015,24.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,BE,2016,24.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,BE,2017,22.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,BE,2018,22.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,BE,2019,22.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,BG,2007,27.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,BG,2008,32.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,BG,2009,36.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,BG,2010,33.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,BG,2011,25.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,BG,2012,23.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,BG,2013,16.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,BG,2014,14.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,BG,2015,14.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,BG,2016,9.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,BG,2017,9.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,BG,2018,16.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,BG,2019,14.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CY,2005,25.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CY,2006,23.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CY,2007,22.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CY,2008,27.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CY,2009,40.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CY,2010,33.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CY,2011,33.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CY,2012,35.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CY,2013,36.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CY,2014,29.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CY,2015,21.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CY,2016,26.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CY,2017,25.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CY,2018,29.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CY,2019,31.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CZ,2005,29.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CZ,2006,30.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CZ,2007,28,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CZ,2008,29.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CZ,2009,36.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CZ,2010,33.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CZ,2011,27.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CZ,2012,29.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CZ,2013,28.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CZ,2014,28.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CZ,2015,26.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CZ,2016,24.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CZ,2017,25.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CZ,2018,26.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,CZ,2019,26.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DE,2005,36.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DE,2006,34.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DE,2007,32.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DE,2008,36.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DE,2009,34,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DE,2010,33.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DE,2011,34.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DE,2012,35.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DE,2013,34.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DE,2014,35.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DE,2015,34.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DE,2016,29.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DE,2017,26.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DE,2018,28.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DE,2019,29.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DK,2005,33.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DK,2006,36.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DK,2007,40.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DK,2008,32.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DK,2009,34.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DK,2010,33.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DK,2011,36.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DK,2012,41.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DK,2013,36.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DK,2014,30.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DK,2015,32,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DK,2016,32.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DK,2017,28.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DK,2018,27.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,DK,2019,31.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EE,2005,38.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EE,2006,33.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EE,2007,30.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EE,2008,41.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EE,2009,38.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EE,2010,33.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EE,2011,21.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EE,2012,21.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EE,2013,15.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EE,2014,15.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EE,2015,15.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EE,2016,15.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EE,2017,15.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,EE,2018,13.4,
